level	ref	datatype	occurrence	XPath
80570	5	cbc:LanguageID	Identifier	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:Person/cac:IdentityDocumentReference/cbc:LanguageID
80580	5	cbc:LocaleCode	Code	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:Person/cac:IdentityDocumentReference/cbc:LocaleCode
80590	5	cbc:VersionID	Identifier	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:Person/cac:IdentityDocumentReference/cbc:VersionID
80600	5	cbc:DocumentStatusCode	Code	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:Person/cac:IdentityDocumentReference/cbc:DocumentStatusCode
80610	5	cbc:DocumentDescription	Text	0..n	/Invoice/cac:Delivery/cac:CarrierParty/cac:Person/cac:IdentityDocumentReference/cbc:DocumentDescription
80620	5	cac:Attachment	AttachmentType	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:Person/cac:IdentityDocumentReference/cac:Attachment
80630	5	cac:ValidityPeriod	PeriodType	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:Person/cac:IdentityDocumentReference/cac:ValidityPeriod
80640	5	cac:ResultOfVerification	ResultOfVerificationType	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:Person/cac:IdentityDocumentReference/cac:ResultOfVerification
80650	4	cac:ResidenceAddress	AddressType	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:Person/cac:ResidenceAddress
80660	5	cbc:ID	Identifier	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:Person/cac:ResidenceAddress/cbc:ID
80670	5	cbc:AddressTypeCode	Code	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:Person/cac:ResidenceAddress/cbc:AddressTypeCode
80680	5	cbc:AddressFormatCode	Code	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:Person/cac:ResidenceAddress/cbc:AddressFormatCode
80690	5	cbc:Postbox	Text	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:Person/cac:ResidenceAddress/cbc:Postbox
80700	5	cbc:Floor	Text	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:Person/cac:ResidenceAddress/cbc:Floor
80710	5	cbc:Room	Text	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:Person/cac:ResidenceAddress/cbc:Room
80720	5	cbc:StreetName	Name	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:Person/cac:ResidenceAddress/cbc:StreetName
80730	5	cbc:AdditionalStreetName	Name	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:Person/cac:ResidenceAddress/cbc:AdditionalStreetName
80740	5	cbc:BlockName	Name	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:Person/cac:ResidenceAddress/cbc:BlockName
80750	5	cbc:BuildingName	Name	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:Person/cac:ResidenceAddress/cbc:BuildingName
80760	5	cbc:BuildingNumber	Text	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:Person/cac:ResidenceAddress/cbc:BuildingNumber
80770	5	cbc:InhouseMail	Text	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:Person/cac:ResidenceAddress/cbc:InhouseMail
80780	5	cbc:Department	Text	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:Person/cac:ResidenceAddress/cbc:Department
80790	5	cbc:MarkAttention	Text	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:Person/cac:ResidenceAddress/cbc:MarkAttention
80800	5	cbc:MarkCare	Text	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:Person/cac:ResidenceAddress/cbc:MarkCare
80810	5	cbc:PlotIdentification	Text	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:Person/cac:ResidenceAddress/cbc:PlotIdentification
80820	5	cbc:CitySubdivisionName	Name	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:Person/cac:ResidenceAddress/cbc:CitySubdivisionName
80830	5	cbc:CityName	Name	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:Person/cac:ResidenceAddress/cbc:CityName
80840	5	cbc:PostalZone	Text	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:Person/cac:ResidenceAddress/cbc:PostalZone
80850	5	cbc:CountrySubentity	Text	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:Person/cac:ResidenceAddress/cbc:CountrySubentity
80860	5	cbc:CountrySubentityCode	Code	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:Person/cac:ResidenceAddress/cbc:CountrySubentityCode
80870	5	cbc:Region	Text	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:Person/cac:ResidenceAddress/cbc:Region
80880	5	cbc:District	Text	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:Person/cac:ResidenceAddress/cbc:District
80890	5	cbc:TimezoneOffset	Text	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:Person/cac:ResidenceAddress/cbc:TimezoneOffset
80900	5	cac:AddressLine	AddressLineType	0..n	/Invoice/cac:Delivery/cac:CarrierParty/cac:Person/cac:ResidenceAddress/cac:AddressLine
80910	5	cac:Country	CountryType	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:Person/cac:ResidenceAddress/cac:Country
80920	5	cac:LocationCoordinate	LocationCoordinateType	0..n	/Invoice/cac:Delivery/cac:CarrierParty/cac:Person/cac:ResidenceAddress/cac:LocationCoordinate
80930	3	cac:AgentParty	PartyType	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:AgentParty
80940	3	cac:ServiceProviderParty	ServiceProviderPartyType	0..n	/Invoice/cac:Delivery/cac:CarrierParty/cac:ServiceProviderParty
80950	4	cbc:ID	Identifier	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:ServiceProviderParty/cbc:ID
80960	4	cbc:ServiceTypeCode	Code	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:ServiceProviderParty/cbc:ServiceTypeCode
80970	4	cbc:ServiceType	Text	0..n	/Invoice/cac:Delivery/cac:CarrierParty/cac:ServiceProviderParty/cbc:ServiceType
80980	4	cac:SellerContact	ContactType	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:ServiceProviderParty/cac:SellerContact
80990	5	cbc:ID	Identifier	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:ServiceProviderParty/cac:SellerContact/cbc:ID
81000	5	cbc:Name	Name	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:ServiceProviderParty/cac:SellerContact/cbc:Name
81010	5	cbc:Telephone	Text	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:ServiceProviderParty/cac:SellerContact/cbc:Telephone
81020	5	cbc:Telefax	Text	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:ServiceProviderParty/cac:SellerContact/cbc:Telefax
81030	5	cbc:ElectronicMail	Text	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:ServiceProviderParty/cac:SellerContact/cbc:ElectronicMail
81040	5	cbc:Note	Text	0..n	/Invoice/cac:Delivery/cac:CarrierParty/cac:ServiceProviderParty/cac:SellerContact/cbc:Note
81050	5	cac:OtherCommunication	CommunicationType	0..n	/Invoice/cac:Delivery/cac:CarrierParty/cac:ServiceProviderParty/cac:SellerContact/cac:OtherCommunication
81060	3	cac:PowerOfAttorney	PowerOfAttorneyType	0..n	/Invoice/cac:Delivery/cac:CarrierParty/cac:PowerOfAttorney
81070	4	cbc:ID	Identifier	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:PowerOfAttorney/cbc:ID
81080	4	cbc:IssueDate	Date	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:PowerOfAttorney/cbc:IssueDate
81090	4	cbc:IssueTime	Time	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:PowerOfAttorney/cbc:IssueTime
81100	4	cbc:Description	Text	0..n	/Invoice/cac:Delivery/cac:CarrierParty/cac:PowerOfAttorney/cbc:Description
81110	4	cac:MandateDocumentReference	DocumentReferenceType	0..n	/Invoice/cac:Delivery/cac:CarrierParty/cac:PowerOfAttorney/cac:MandateDocumentReference
81120	5	cbc:ID	Identifier	1..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:PowerOfAttorney/cac:MandateDocumentReference/cbc:ID
81130	5	cbc:CopyIndicator	Indicator	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:PowerOfAttorney/cac:MandateDocumentReference/cbc:CopyIndicator
81140	5	cbc:UUID	Identifier	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:PowerOfAttorney/cac:MandateDocumentReference/cbc:UUID
81150	5	cbc:IssueDate	Date	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:PowerOfAttorney/cac:MandateDocumentReference/cbc:IssueDate
81160	5	cbc:IssueTime	Time	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:PowerOfAttorney/cac:MandateDocumentReference/cbc:IssueTime
81170	5	cbc:DocumentTypeCode	Code	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:PowerOfAttorney/cac:MandateDocumentReference/cbc:DocumentTypeCode
81180	5	cbc:DocumentType	Text	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:PowerOfAttorney/cac:MandateDocumentReference/cbc:DocumentType
81190	5	cbc:XPath	Text	0..n	/Invoice/cac:Delivery/cac:CarrierParty/cac:PowerOfAttorney/cac:MandateDocumentReference/cbc:XPath
81200	5	cbc:LanguageID	Identifier	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:PowerOfAttorney/cac:MandateDocumentReference/cbc:LanguageID
81210	5	cbc:LocaleCode	Code	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:PowerOfAttorney/cac:MandateDocumentReference/cbc:LocaleCode
81220	5	cbc:VersionID	Identifier	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:PowerOfAttorney/cac:MandateDocumentReference/cbc:VersionID
81230	5	cbc:DocumentStatusCode	Code	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:PowerOfAttorney/cac:MandateDocumentReference/cbc:DocumentStatusCode
81240	5	cbc:DocumentDescription	Text	0..n	/Invoice/cac:Delivery/cac:CarrierParty/cac:PowerOfAttorney/cac:MandateDocumentReference/cbc:DocumentDescription
81250	5	cac:Attachment	AttachmentType	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:PowerOfAttorney/cac:MandateDocumentReference/cac:Attachment
81260	5	cac:ValidityPeriod	PeriodType	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:PowerOfAttorney/cac:MandateDocumentReference/cac:ValidityPeriod
81270	5	cac:ResultOfVerification	ResultOfVerificationType	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:PowerOfAttorney/cac:MandateDocumentReference/cac:ResultOfVerification
81280	3	cac:FinancialAccount	FinancialAccountType	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:FinancialAccount
81290	4	cbc:ID	Identifier	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:FinancialAccount/cbc:ID
81300	4	cbc:Name	Name	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:FinancialAccount/cbc:Name
81310	4	cbc:AliasName	Name	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:FinancialAccount/cbc:AliasName
81320	4	cbc:AccountTypeCode	Code	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:FinancialAccount/cbc:AccountTypeCode
81330	4	cbc:AccountFormatCode	Code	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:FinancialAccount/cbc:AccountFormatCode
81340	4	cbc:CurrencyCode	Code	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:FinancialAccount/cbc:CurrencyCode
81350	4	cbc:PaymentNote	Text	0..n	/Invoice/cac:Delivery/cac:CarrierParty/cac:FinancialAccount/cbc:PaymentNote
81360	4	cac:FinancialInstitutionBranch	BranchType	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:FinancialAccount/cac:FinancialInstitutionBranch
81370	5	cbc:ID	Identifier	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:FinancialAccount/cac:FinancialInstitutionBranch/cbc:ID
81380	5	cbc:Name	Name	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:FinancialAccount/cac:FinancialInstitutionBranch/cbc:Name
81390	5	cac:FinancialInstitution	FinancialInstitutionType	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:FinancialAccount/cac:FinancialInstitutionBranch/cac:FinancialInstitution
81400	5	cac:Address	AddressType	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:FinancialAccount/cac:FinancialInstitutionBranch/cac:Address
81410	4	cac:Country	CountryType	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:FinancialAccount/cac:Country
81420	5	cbc:IdentificationCode	Code	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:FinancialAccount/cac:Country/cbc:IdentificationCode
81430	5	cbc:Name	Name	0..1	/Invoice/cac:Delivery/cac:CarrierParty/cac:FinancialAccount/cac:Country/cbc:Name
81440	2	cac:DeliveryParty	PartyType	0..1	/Invoice/cac:Delivery/cac:DeliveryParty
81450	3	cbc:MarkCareIndicator	Indicator	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cbc:MarkCareIndicator
81460	3	cbc:MarkAttentionIndicator	Indicator	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cbc:MarkAttentionIndicator
81470	3	cbc:WebsiteURI	Identifier	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cbc:WebsiteURI
81480	3	cbc:LogoReferenceID	Identifier	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cbc:LogoReferenceID
81490	3	cbc:EndpointID	Identifier	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cbc:EndpointID
81500	3	cbc:IndustryClassificationCode	Code	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cbc:IndustryClassificationCode
81510	3	cac:PartyIdentification	PartyIdentificationType	0..n	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PartyIdentification
81520	4	cbc:ID	Identifier	1..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PartyIdentification/cbc:ID
81530	3	cac:PartyName	PartyNameType	0..n	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PartyName
81540	4	cbc:Name	Name	1..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PartyName/cbc:Name
81550	3	cac:Language	LanguageType	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:Language
81560	4	cbc:ID	Identifier	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:Language/cbc:ID
81570	4	cbc:Name	Name	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:Language/cbc:Name
81580	4	cbc:LocaleCode	Code	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:Language/cbc:LocaleCode
81590	3	cac:PostalAddress	AddressType	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PostalAddress
81600	4	cbc:ID	Identifier	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cbc:ID
81610	4	cbc:AddressTypeCode	Code	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cbc:AddressTypeCode
81620	4	cbc:AddressFormatCode	Code	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cbc:AddressFormatCode
81630	4	cbc:Postbox	Text	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cbc:Postbox
81640	4	cbc:Floor	Text	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cbc:Floor
81650	4	cbc:Room	Text	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cbc:Room
81660	4	cbc:StreetName	Name	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cbc:StreetName
81670	4	cbc:AdditionalStreetName	Name	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cbc:AdditionalStreetName
81680	4	cbc:BlockName	Name	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cbc:BlockName
81690	4	cbc:BuildingName	Name	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cbc:BuildingName
81700	4	cbc:BuildingNumber	Text	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cbc:BuildingNumber
81710	4	cbc:InhouseMail	Text	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cbc:InhouseMail
81720	4	cbc:Department	Text	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cbc:Department
81730	4	cbc:MarkAttention	Text	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cbc:MarkAttention
81740	4	cbc:MarkCare	Text	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cbc:MarkCare
81750	4	cbc:PlotIdentification	Text	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cbc:PlotIdentification
81760	4	cbc:CitySubdivisionName	Name	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cbc:CitySubdivisionName
81770	4	cbc:CityName	Name	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cbc:CityName
81780	4	cbc:PostalZone	Text	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cbc:PostalZone
81790	4	cbc:CountrySubentity	Text	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cbc:CountrySubentity
81800	4	cbc:CountrySubentityCode	Code	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cbc:CountrySubentityCode
81810	4	cbc:Region	Text	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cbc:Region
81820	4	cbc:District	Text	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cbc:District
81830	4	cbc:TimezoneOffset	Text	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cbc:TimezoneOffset
81840	4	cac:AddressLine	AddressLineType	0..n	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cac:AddressLine
81850	5	cbc:Line	Text	1..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cac:AddressLine/cbc:Line
81860	4	cac:Country	CountryType	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cac:Country
81870	5	cbc:IdentificationCode	Code	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cac:Country/cbc:IdentificationCode
81880	5	cbc:Name	Name	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cac:Country/cbc:Name
81890	4	cac:LocationCoordinate	LocationCoordinateType	0..n	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cac:LocationCoordinate
81900	5	cbc:CoordinateSystemCode	Code	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cac:LocationCoordinate/cbc:CoordinateSystemCode
81910	5	cbc:LatitudeDegreesMeasure	Measure	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cac:LocationCoordinate/cbc:LatitudeDegreesMeasure
81920	5	cbc:LatitudeMinutesMeasure	Measure	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cac:LocationCoordinate/cbc:LatitudeMinutesMeasure
81930	5	cbc:LatitudeDirectionCode	Code	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cac:LocationCoordinate/cbc:LatitudeDirectionCode
81940	5	cbc:LongitudeDegreesMeasure	Measure	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cac:LocationCoordinate/cbc:LongitudeDegreesMeasure
81950	5	cbc:LongitudeMinutesMeasure	Measure	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cac:LocationCoordinate/cbc:LongitudeMinutesMeasure
81960	5	cbc:LongitudeDirectionCode	Code	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cac:LocationCoordinate/cbc:LongitudeDirectionCode
81970	5	cbc:AltitudeMeasure	Measure	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cac:LocationCoordinate/cbc:AltitudeMeasure
81980	3	cac:PhysicalLocation	LocationType	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation
81990	4	cbc:ID	Identifier	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cbc:ID
82000	4	cbc:Description	Text	0..n	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cbc:Description
82010	4	cbc:Conditions	Text	0..n	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cbc:Conditions
82020	4	cbc:CountrySubentity	Text	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cbc:CountrySubentity
82030	4	cbc:CountrySubentityCode	Code	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cbc:CountrySubentityCode
82040	4	cbc:LocationTypeCode	Code	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cbc:LocationTypeCode
82050	4	cbc:InformationURI	Identifier	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cbc:InformationURI
82060	4	cbc:Name	Name	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cbc:Name
82070	4	cac:ValidityPeriod	PeriodType	0..n	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:ValidityPeriod
82080	5	cbc:StartDate	Date	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:ValidityPeriod/cbc:StartDate
82090	5	cbc:StartTime	Time	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:ValidityPeriod/cbc:StartTime
82100	5	cbc:EndDate	Date	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:ValidityPeriod/cbc:EndDate
82110	5	cbc:EndTime	Time	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:ValidityPeriod/cbc:EndTime
82120	5	cbc:DurationMeasure	Measure	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:ValidityPeriod/cbc:DurationMeasure
82130	5	cbc:DescriptionCode	Code	0..n	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:ValidityPeriod/cbc:DescriptionCode
82140	5	cbc:Description	Text	0..n	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:ValidityPeriod/cbc:Description
82150	4	cac:Address	AddressType	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address
82160	5	cbc:ID	Identifier	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:ID
82170	5	cbc:AddressTypeCode	Code	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:AddressTypeCode
82180	5	cbc:AddressFormatCode	Code	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:AddressFormatCode
82190	5	cbc:Postbox	Text	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:Postbox
82200	5	cbc:Floor	Text	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:Floor
82210	5	cbc:Room	Text	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:Room
82220	5	cbc:StreetName	Name	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:StreetName
82230	5	cbc:AdditionalStreetName	Name	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:AdditionalStreetName
82240	5	cbc:BlockName	Name	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:BlockName
82250	5	cbc:BuildingName	Name	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:BuildingName
82260	5	cbc:BuildingNumber	Text	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:BuildingNumber
82270	5	cbc:InhouseMail	Text	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:InhouseMail
82280	5	cbc:Department	Text	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:Department
82290	5	cbc:MarkAttention	Text	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:MarkAttention
82300	5	cbc:MarkCare	Text	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:MarkCare
82310	5	cbc:PlotIdentification	Text	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:PlotIdentification
82320	5	cbc:CitySubdivisionName	Name	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:CitySubdivisionName
82330	5	cbc:CityName	Name	0..1	/Invoice/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:CityName
